id,name,race,type,frameType,tcg_date
63053267,Nagel's Protection,Continuous,Spell Card,spell,2018-02-01
2881864,"Naglfar, Generaider Boss of Fire",Beast-Warrior,Effect Monster,effect,2019-11-21
98931003,Nanana,Normal,Spell Card,spell,
70948327,Nanobreaker,Machine,Effect Monster,effect,2005-11-05
40172183,Narrow Pass,Continuous,Trap Card,trap,2003-07-18
18158397,Natural Disaster,Continuous,Trap Card,trap,2007-11-14
62896588,Natural Tune,Normal,Spell Card,spell,2009-05-02
83467607,Nature's Reflection,Normal,Trap Card,trap,2010-02-12
99150062,Naturia Antjaw,Insect,Effect Monster,effect,2010-05-25
20174189,Naturia Bamboo Shoot,Plant,Effect Monster,effect,2010-08-07
2956282,Naturia Barkion,Dragon,Synchro Monster,synchro,2010-09-25
44789585,Naturia Beans,Plant,Effect Monster,effect,2010-08-07
33198837,Naturia Beast,Beast,Synchro Monster,synchro,2010-05-25
27762803,Naturia Beetle,Insect,Effect Monster,effect,2010-05-25
34813545,Naturia Blessing,Quick-Play,Spell Card,spell,2022-10-20
42110434,Naturia Butterfly,Insect,Tuner Monster,effect,2011-01-25
29942771,Naturia Camellia,Plant,Tuner Monster,effect,2022-10-20
60668166,Naturia Cherries,Plant,Tuner Monster,effect,2010-11-06
33866130,Naturia Cliff,Rock,Effect Monster,effect,2010-09-25
98437424,Naturia Cosmobeet,Plant,Tuner Monster,effect,2010-05-25
70083723,Naturia Dragonfly,Insect,Effect Monster,effect,2010-09-25
37349495,Naturia Eggplant,Plant,Effect Monster,effect,2011-04-30
99916754,Naturia Exterio,Beast,Fusion Monster,fusion,2011-01-25
37322745,Naturia Forest,Field,Spell Card,spell,2010-08-07
11390349,Naturia Fruitfly,Insect,Effect Monster,effect,2010-09-25
90555947,Naturia Gaiastrio,Rock,Fusion Monster,fusion,2015-04-16
80555116,Naturia Guardian,Plant,Effect Monster,effect,2010-05-25
84905691,Naturia Horneedle,Insect,Effect Monster,effect,2010-09-25
47795344,Naturia Hydrangea,Plant,Effect Monster,effect,2010-09-25
19605133,Naturia Ladybug,Insect,Effect Monster,effect,2011-01-25
43932460,Naturia Landoise,Rock,Synchro Monster,synchro,2011-01-25
16527176,Naturia Leodrake,Beast,Synchro Monster,synchro,2010-05-25
51254980,Naturia Mantis,Insect,Effect Monster,effect,2011-01-25
24694698,Naturia Marron,Plant,Effect Monster,effect,2011-11-10
93454062,Naturia Mole Cricket,Insect,Effect Monster,effect,2022-10-20
17285476,Naturia Mosquito,Insect,Effect Monster,effect,2010-08-07
7304544,Naturia Pineapple,Plant,Effect Monster,effect,2010-08-07
96653775,Naturia Pumpkin,Plant,Effect Monster,effect,2010-11-06
87649699,Naturia Ragweed,Plant,Effect Monster,effect,2011-01-25
54161401,Naturia Rock,Rock,Effect Monster,effect,2010-05-25
61049315,Naturia Rosewhip,Plant,Tuner Monster,effect,2010-05-25
3734202,Naturia Sacred Tree,Continuous,Trap Card,trap,2014-11-06
25654671,Naturia Spiderfang,Insect,Effect Monster,effect,2010-05-25
23051413,Naturia Stag Beetle,Insect,Effect Monster,effect,2010-11-06
25866285,Naturia Stinkbug,Insect,Tuner Monster,effect,2011-01-25
55099248,Naturia Strawberry,Plant,Effect Monster,effect,2011-01-25
7478431,Naturia Sunflower,Plant,Effect Monster,effect,2010-09-25
70261145,Naturia Tulip,Plant,Tuner Monster,effect,2010-09-25
16940215,Naturia Vein,Plant,Tuner Monster,effect,2010-05-25
24644634,Naturia White Oak,Plant,Effect Monster,effect,2011-01-25
62405028,"Nauya, the Ogdoadic Remnant",Reptile,Effect Monster,effect,2021-04-29
80040886,Navy Dragon Mech,Machine,Synchro Monster,synchro,2022-05-19
41525660,Nazuki the Vaylantz Ninja,Spellcaster,Pendulum Effect Monster,effect_pendulum,2022-08-25
51786039,Nebula Dragon,Dragon,Effect Monster,effect,2019-10-24
70084224,Neck Hunter,Fiend,Normal Monster,normal,2020-05-14
48576971,Necklace of Command,Equip,Spell Card,spell,2004-11-20
77700347,Necro Defender,Fiend,Effect Monster,effect,2011-04-30
99000151,Necro Fleur,Plant,Effect Monster,effect,2011-05-10
81223446,Necro Fusion,Normal,Trap Card,trap,2018-09-13
4906301,Necro Gardna,Warrior,Effect Monster,effect,2007-08-15
44236692,Necro Linker,Fiend,Effect Monster,effect,2010-11-06
48421595,Necro Synchron,Machine,Tuner Monster,effect,2021-10-28
28297833,Necroface,Zombie,Effect Monster,effect,2007-11-14
26194151,Necroid Synchro,Normal,Spell Card,spell,2017-03-30
61454890,Necrolancer the Time-lord,Spellcaster,Normal Monster,normal,2006-04-28
93860227,Necroquip Princess,Fiend,Fusion Monster,fusion,2024-07-18
18954366,Necroquip Prism,Normal,Spell Card,spell,2020-04-30
47355498,Necrovalley,Field,Spell Card,spell,2003-07-18
56773577,Necrovalley Temple,Continuous,Trap Card,trap,2018-10-18
37561138,Necrovalley Throne,Normal,Spell Card,spell,2018-10-18
66570171,Necroworld Banshee,Zombie,Effect Monster,effect,2018-11-01
94230224,Needle Ball,Fiend,Flip Effect Monster,effect,2011-02-08
98162242,Needle Burrower,Machine,Effect Monster,effect,2004-06-01
38411870,Needle Ceiling,Normal,Trap Card,trap,2003-07-18
17841097,Needle Soldier,Machine,Effect Monster,effect,2010-11-06
56223084,Needle Sunfish,Fish,Effect Monster,effect,2011-11-10
74440056,Needle Token,Plant,Token,token,
38299233,Needle Wall,Continuous,Trap Card,trap,2003-07-18
81843628,Needle Worm,Insect,Flip Effect Monster,effect,2003-03-01
84968490,Needlebug Nest,Normal,Trap Card,trap,2008-08-09
60666820,Nefarious Archfiend Eater of Nefariousness,Beast,Effect Monster,effect,2014-08-14
55117418,Nega-Ton Corepanel,Counter,Trap Card,trap,2009-11-17
14315573,Negate Attack,Counter,Trap Card,trap,2003-11-04
66675911,Nehshaddoll Genius,Machine,Flip Effect Monster,effect,2021-04-15
18189187,"Neiroy, the Dream Mirror Disciple",Fairy,Effect Monster,effect,2021-02-04
90176467,"Neiroy, the Dream Mirror Traitor",Fiend,Effect Monster,effect,2022-02-10
11021521,Neko Mane King,Beast,Effect Monster,effect,2003-10-10
1761063,Nekogal #1,Beast,Normal Monster,normal,2005-06-01
43352213,Nekogal #2,Beast-Warrior,Normal Monster,normal,2005-11-01
97211663,Nekroz Cycle,Ritual,Spell Card,spell,2015-01-15
51124303,Nekroz Kaleidoscope,Ritual,Spell Card,spell,2015-02-12
14735698,Nekroz Mirror,Ritual,Spell Card,spell,2015-02-12
39468724,Nekroz of Areadbhair,Warrior,Ritual Effect Monster,ritual,2021-04-15
26674724,Nekroz of Brionac,Warrior,Ritual Effect Monster,ritual,2015-02-12
52846880,Nekroz of Catastor,Dragon,Ritual Effect Monster,ritual,2015-02-12
99185129,Nekroz of Clausolas,Warrior,Ritual Effect Monster,ritual,2015-02-12
88240999,Nekroz of Decisive Armor,Dragon,Ritual Effect Monster,ritual,2015-02-12
74122412,Nekroz of Gungnir,Spellcaster,Ritual Effect Monster,ritual,2015-01-15
21105106,Nekroz of Sophia,Spellcaster,Ritual Effect Monster,ritual,2015-05-14
52068432,Nekroz of Trishula,Warrior,Ritual Effect Monster,ritual,2015-02-12
89463537,Nekroz of Unicore,Spellcaster,Ritual Effect Monster,ritual,2015-02-12
25857246,Nekroz of Valkyrus,Spellcaster,Ritual Effect Monster,ritual,2015-02-12
45666710,Nemeses Adrastea,Quick-Play,Spell Card,spell,2020-04-30
72090076,Nemeses Corridor,Thunder,Effect Monster,effect,2020-04-30
19211362,Nemeses Flag,Pyro,Effect Monster,effect,2020-04-30
44440058,Nemeses Keystone,Rock,Effect Monster,effect,2020-08-06
46606977,Nemeses Umbrella,Aqua,Effect Monster,effect,2020-04-30
43944080,Nemleria Dream Defender - Couette,Beast,Effect Monster,effect,2023-05-04
17550376,Nemleria Dream Defender - Oreiller,Beast,Effect Monster,effect,2023-05-04
52382379,Nemleria Dream Devourer - Reveil,Beast,Effect Monster,effect,2023-07-27
57296396,Nemleria Louve,Normal,Trap Card,trap,2023-07-27
33499794,Nemleria Repeter,Continuous,Trap Card,trap,2023-10-19
90963488,Nemuriko,Spellcaster,Normal Monster,normal,2002-03-08
49563947,Neo Aqua Madoor,Spellcaster,Normal Monster,normal,2004-10-01
56532353,Neo Blue-Eyes Ultimate Dragon,Dragon,Fusion Monster,fusion,2016-07-21
16587243,Neo Bug,Insect,Normal Monster,normal,2004-03-01
65156847,Neo Flamvell Garuda,Pyro,Effect Monster,effect,2011-01-25
2377034,Neo Flamvell Hedgehog,Pyro,Tuner Monster,effect,2011-01-25
816427,Neo Flamvell Lady,Pyro,Effect Monster,effect,2019-05-02
66378485,Neo Flamvell Origin,Pyro,Tuner Monster,effect,2011-01-25
91554542,Neo Flamvell Sabre,Pyro,Effect Monster,effect,2011-01-25
39761138,Neo Flamvell Shaman,Pyro,Effect Monster,effect,2011-01-25
12632096,Neo Galaxy-Eyes Cipher Dragon,Dragon,XYZ Monster,xyz,2017-02-09
39272762,Neo Galaxy-Eyes Photon Dragon,Dragon,XYZ Monster,xyz,2012-04-28
45885288,Neo Kaiser Glider,Dragon,Effect Monster,effect,2019-08-29
54332792,Neo Kaiser Sea Horse,Dragon,Tuner Monster,effect,
42015635,Neo Space,Field,Spell Card,spell,2006-08-16
85840608,Neo Space Connector,Warrior,Effect Monster,effect,2018-12-06
19594506,Neo Space Pathfinder,Warrior,Effect Monster,effect,2007-08-15
95493471,Neo Super Quantal Mech King Blaster Magna,Machine,Link Monster,link,2019-05-02
50930991,Neo the Magic Swordsman,Spellcaster,Normal Monster,normal,2002-03-29
12510878,"Neo-Parshath, the Sky Paladin",Fairy,Effect Monster,effect,2007-02-28
54959865,Neo-Spacian Air Hummingbird,Winged Beast,Effect Monster,effect,2007-02-28
17955766,Neo-Spacian Aqua Dolphin,Warrior,Effect Monster,effect,2006-08-16
43237273,Neo-Spacian Dark Panther,Beast,Effect Monster,effect,2006-08-16
89621922,Neo-Spacian Flare Scarab,Insect,Effect Monster,effect,2006-08-16
17732278,Neo-Spacian Glow Moss,Plant,Effect Monster,effect,2007-02-28
80344569,Neo-Spacian Grand Mole,Rock,Effect Monster,effect,2007-02-28
78734254,Neo-Spacian Marine Dolphin,Warrior,Fusion Monster,fusion,2007-08-15
13857930,Neo-Spacian Twinkle Moss,Plant,Fusion Monster,fusion,2008-01-26
47274077,Neos Force,Equip,Spell Card,spell,2007-02-28
14088859,Neos Fusion,Normal,Spell Card,spell,2019-01-31
5126490,Neos Wiseman,Spellcaster,Effect Monster,effect,2008-11-01
60226558,Nephe Shaddoll Fusion,Equip,Spell Card,spell,2015-01-15
46518210,"Nephilabyss, the Ogdoadic Overlord",Reptile,Effect Monster,effect,2023-10-19
87054946,"Nephthys, the Sacred Flame",Winged Beast,Link Monster,link,2018-11-15
50669347,"Nephthys, the Sacred Preserver",Winged Beast,Link Monster,link,2018-11-15
21565445,"Neptabyss, the Atlantean Prince",Sea Serpent,Effect Monster,effect,2016-01-14
19505896,Nettles,Plant,Tuner Monster,effect,2008-11-01
84640866,Network Trap Hole,Normal,Trap Card,trap,2018-05-03
43845801,Neutron Blast,Normal,Spell Card,spell,2016-09-15
73413514,Neverending Nightmare Absorber,Fairy,Effect Monster,effect,2024-07-27
56787189,New Frontier,Field,Spell Card,spell,2023-05-04
62314831,New World - Amritara,Field,Spell Card,spell,2023-07-27
58019984,New World Formation,Normal,Trap Card,trap,2023-07-27
85407683,New World Stars,Continuous,Trap Card,trap,2023-07-27
10807219,Newbee!,Insect,Effect Monster,effect,2024-07-27
4335645,Newdoria,Fiend,Effect Monster,effect,2003-07-18
81913510,NEX,Normal,Spell Card,spell,2007-08-15
74414885,NEXT,Normal,Trap Card,trap,2019-01-31
7076131,Next to be Lost,Normal,Trap Card,trap,2006-02-18
54862960,Ni-Ni the Mirror Mikanko,Spellcaster,Effect Monster,effect,2023-01-19
27204311,"Nibiru, the Primal Being",Rock,Effect Monster,effect,2019-08-29
49275969,"Nidhogg, Generaider Boss of Ice",Wyrm,Effect Monster,effect,2019-11-21
16226786,Night Assailant,Fiend,Flip Effect Monster,effect,2004-06-01
89882100,Night Beam,Normal,Spell Card,spell,2012-04-28
88724332,Night Dragolich,Wyrm,Effect Monster,effect,2014-11-06
51126152,Night Express Knight,Machine,Effect Monster,effect,2014-06-26
42560034,Night Flight,Quick-Play,Spell Card,spell,2021-11-04
78402798,Night Lizard,Aqua,Normal Monster,normal,
2191144,Night Papilloperative,Warrior,XYZ Monster,xyz,2013-07-12
20295753,Night Sword Serpent,Reptile,Effect Monster,effect,2021-11-04
49826746,Night Wing Sorceress,Spellcaster,Effect Monster,effect,2009-02-28
3779493,Night's End Administrator,Spellcaster,Synchro Monster,synchro,2021-08-12
36107810,Night's End Sorcerer,Spellcaster,Tuner Monster,effect,2008-11-01
58143852,Nightmare Apprentice,Illusion,Effect Monster,effect,2024-04-25
42956964,Nightmare Archfiend Token,Fiend,Token,token,
42956963,Nightmare Archfiends,Normal,Trap Card,trap,2009-02-28
59290628,Nightmare Horse,Zombie,Effect Monster,effect,2003-07-18
40221691,Nightmare Magician,Illusion,Effect Monster,effect,2023-07-27
65261141,Nightmare Pain,Continuous,Spell Card,spell,2024-02-08
81306586,Nightmare Penguin,Aqua,Effect Monster,effect,2004-11-20
88643173,Nightmare Scorpion,Insect,Normal Monster,normal,
300203002,Nightmare Sonic Blast!,Rex,Skill Card,skill,2019-08-01
93729896,Nightmare Throne,Field,Spell Card,spell,2024-04-25
54704216,Nightmare Wheel,Continuous,Trap Card,trap,2003-07-18
58775978,Nightmare's Steelcage,Normal,Spell Card,spell,2006-01-18
66569334,Nightmell the Dark Bonder,Psychic,Effect Monster,effect,2022-08-04
24701235,Nikitama,Fairy,Spirit Monster,effect,2014-01-24
88686573,Nimble Angler,Fish,Effect Monster,effect,2012-11-09
68353324,Nimble Beaver,Beast,Effect Monster,effect,2017-10-19
46384403,Nimble Manta,Fish,Effect Monster,effect,2012-04-28
22567609,Nimble Momonga,Beast,Effect Monster,effect,2002-09-16
57844634,Nimble Musasabi,Beast,Effect Monster,effect,2008-05-03
2843014,Nimble Sunfish,Fish,Effect Monster,effect,2010-05-07
11987744,Nin-Ken Dog,Beast-Warrior,Normal Monster,normal,2003-12-01
8660395,"Ninaruru, the Magistus Glass Goddess",Rock,XYZ Monster,xyz,2020-12-03
57831349,Nine Pillars of Yang Zing,Counter,Trap Card,trap,2016-11-03
28981598,Nine-Lives Cat,Zombie,XYZ Monster,xyz,2020-01-30
27198001,Nine-Tailed Fox,Zombie,Effect Monster,effect,2019-04-03
30194529,Ningirsu the World Chalice Warrior,Warrior,Link Monster,link,2017-08-03
95027497,Ninja Grandmaster Hanzo,Warrior,Effect Monster,effect,2012-01-14
37354507,Ninja Grandmaster Saizo,Warrior,Link Monster,link,2018-08-16
4041838,Ninja Grandmaster Sasuke,Warrior,Effect Monster,effect,2004-10-01
79324191,Ninjitsu Art Notebook,Continuous,Spell Card,spell,2016-08-04
95545183,Ninjitsu Art Notebook of Mystery,Quick-Play,Spell Card,spell,2022-10-20
68038375,Ninjitsu Art of Dancing Leaves,Continuous,Trap Card,trap,2022-10-20
89628781,Ninjitsu Art of Decoy,Continuous,Trap Card,trap,2004-10-01
50766506,Ninjitsu Art of Duplication,Continuous,Trap Card,trap,2012-01-14
63626024,Ninjitsu Art of Mirage-Transformation,Continuous,Trap Card,trap,2018-08-16
68441986,Ninjitsu Art of Mosquito Marching,Normal,Spell Card,spell,2022-11-17
13629812,Ninjitsu Art of Shadow Sealing,Continuous,Trap Card,trap,2012-08-18
90200789,Ninjitsu Art of Super-Transformation,Continuous,Trap Card,trap,2012-01-14
70861343,Ninjitsu Art of Transformation,Continuous,Trap Card,trap,2004-06-01
32939238,Ninjitsu Art Tool - Iron Digger,Equip,Spell Card,spell,2022-10-20
80896940,Nirvana High Paladin,Spellcaster,Synchro Pendulum Effect Monster,synchro_pendulum,2016-08-04
96182448,Nitro Synchron,Machine,Tuner Monster,effect,2008-08-09
23842445,Nitro Unit,Equip,Spell Card,spell,2005-05-28
18013090,Nitro Warrior,Warrior,Synchro Monster,synchro,2008-08-09
49204190,Nitwit Outwit,Normal,Trap Card,trap,2012-04-28
7805359,Niwatori,Winged Beast,Normal Monster,normal,2002-06-26
60306104,No Entry!!,Normal,Trap Card,trap,2007-11-14
300302015,No More Mrs. Nice Mai!,Mai Valentine,Skill Card,skill,2020-11-26
300302068,No One Suspects the Dark Scorpion Gang!,Don Zaloog,Skill Card,skill,2023-03-30
83438826,Noble Arms - Arfeudutyr,Equip,Spell Card,spell,2012-11-09
23562407,Noble Arms - Caliburn,Equip,Spell Card,spell,2013-01-19
41359411,Noble Arms - Clarent,Equip,Spell Card,spell,2018-07-26
46008667,Noble Arms - Excaliburn,Equip,Spell Card,spell,2013-11-08
14745409,Noble Arms - Gallatin,Equip,Spell Card,spell,2012-08-18
25807544,Noble Arms Museum,Field,Spell Card,spell,2023-07-27
7452945,Noble Arms of Destiny,Equip,Spell Card,spell,2013-05-17
92125819,Noble Knight Artorigus,Warrior,Normal Monster,normal,2012-04-28
30575681,Noble Knight Bedwyr,Warrior,Effect Monster,effect,2014-11-20
47120245,Noble Knight Borz,Warrior,Effect Monster,effect,2013-11-08
57690191,Noble Knight Brothers,Warrior,Effect Monster,effect,2014-05-16
42472002,Noble Knight Custennin,Warrior,Effect Monster,effect,2018-07-26
53550467,Noble Knight Drystan,Warrior,Effect Monster,effect,2013-08-08
93085839,Noble Knight Eachtar,Warrior,Effect Monster,effect,2014-05-16
19680539,Noble Knight Gawayn,Warrior,Effect Monster,effect,2012-08-18
13391185,Noble Knight Gwalchavad,Warrior,Effect Monster,effect,2013-05-17
88923963,Noble Knight Iyvanne,Warrior,Effect Monster,effect,2018-10-18
18426196,Noble Knight Joan,Warrior,Effect Monster,effect,2013-01-25
59057152,Noble Knight Medraut,Warrior,Effect Monster,effect,2013-01-25
5361816,Noble Knight Pellinore,Warrior,Effect Monster,effect,2018-07-26
73359475,Noble Knight Peredur,Warrior,Effect Monster,effect,2014-01-24
34242278,Noble Knight's Shield-Bearer,Warrior,Effect Monster,effect,2021-12-02
7721912,Noble Knight's Spearholder,Warrior,Effect Monster,effect,2021-12-02
55742055,Noble Knights of the Round Table,Field,Spell Card,spell,2014-05-16
88935103,Nobledragon Magician,Spellcaster,Pendulum Tuner Effect Monster,effect_pendulum,2015-12-03
71044499,Nobleman of Crossout,Normal,Spell Card,spell,2002-10-20
17449108,Nobleman of Extermination,Normal,Spell Card,spell,2002-10-20
65878864,Nobleman-Eater Bug,Insect,Flip Effect Monster,effect,2004-10-01
70333910,Noctovision Dragon,Dragon,Effect Monster,effect,2020-04-30
72238166,Node Ryzeal,Thunder,Effect Monster,effect,
6609736,Noh-P.U.N.K. Deer Note,Warrior,Effect Monster,effect,2022-05-19
55920742,Noh-P.U.N.K. Foxy Tune,Beast,Effect Monster,effect,2022-01-27
81914447,Noh-P.U.N.K. Ogre Dance,Fiend,Effect Monster,effect,2022-01-27
19535693,Noh-P.U.N.K. Ze Amin,Psychic,Tuner Monster,effect,2022-01-27
45620686,Noisy Gnat,Insect,Effect Monster,effect,2008-08-09
92887027,Nomadic Force,Warrior,Effect Monster,effect,2012-04-28
76848240,Non Aggression Area,Normal,Trap Card,trap,2003-07-18
27581098,Non-Fusion Area,Continuous,Trap Card,trap,2005-11-05
20065549,Non-Spellcasting Area,Continuous,Spell Card,spell,2003-12-01
32623004,Nopenguin,Aqua,Effect Monster,effect,2014-05-16
65626958,Nordic Beast Gullinbursti,Beast,Tuner Monster,effect,2022-02-10
15394084,Nordic Beast Token,Beast,Token,token,
42793609,Nordic Relic Brisingamen,Normal,Trap Card,trap,2011-02-08
55154048,Nordic Relic Draupnir,Equip,Spell Card,spell,2011-02-08
15286412,Nordic Relic Gungnir,Normal,Trap Card,trap,2011-02-08
7320132,Nordic Relic Hlidskjalf,Normal,Spell Card,spell,2022-02-10
89792713,Nordic Relic Laevateinn,Normal,Trap Card,trap,2011-02-08
86827882,Nordic Relic Megingjord,Normal,Trap Card,trap,2011-02-08
64797746,Nordic Relic Svalinn,Continuous,Trap Card,trap,2022-02-10
91011603,Nordic Smith Ivaldi,Warrior,Effect Monster,effect,2022-02-10
14152862,Norito the Moral Leader,Spellcaster,XYZ Monster,xyz,2013-07-12
662854,Noritoshi in Darkest Rainment,Spellcaster,Link Monster,link,2018-08-05
15388353,"Nouvelles Restaurant ""At Table""",Field,Spell Card,spell,2023-06-01
48783998,Nova Summoner,Fairy,Effect Monster,effect,2007-02-28
43694075,Novox's Prayer,Ritual,Spell Card,spell,2002-10-01
25607552,Nowru Aries the Vernal Dragon,Dragon,Effect Monster,effect,2022-02-10
51616747,Nubian Guard,Warrior,Effect Monster,effect,2004-06-01
10666000,Number 1: Infection Buzzking,Fiend,XYZ Monster,xyz,2024-01-18
15232745,Number 1: Numeron Gate Ekam,Machine,XYZ Monster,xyz,2020-07-23
11411223,Number 10: Illumiknight,Warrior,XYZ Monster,xyz,2011-11-01
57314798,Number 100: Numeron Dragon,Dragon,XYZ Monster,xyz,2016-08-18
48739166,Number 101: Silent Honor ARK,Aqua,XYZ Monster,xyz,2014-01-24
49678559,Number 102: Star Seraph Sentry,Fairy,XYZ Monster,xyz,2013-08-08
94380860,Number 103: Ragnazero,Fairy,XYZ Monster,xyz,2014-05-16
2061963,Number 104: Masquerade,Spellcaster,XYZ Monster,xyz,2013-08-08
